ParticipantName	LocalTimeStamp	FixationIndex	GazeEventDuration	AOI[window]Hit	AOI[title]Hit	AOI[graph]Hit	AOI[legend]Hit	AOI[Q3]Hit	AOI[Q2]Hit	AOI[Q1]Hit	
P15	17:23:07.062	67	93	1	1	0	0	0	0	0	
P15	17:23:07.188	68	120	1	1	0	0	0	0	0	
P15	17:23:07.328	69	173	1	1	0	0	0	0	0	
P15	17:23:07.695	70	233	1	0	1	0	0	0	0	
P15	17:23:08.028	71	167	1	0	1	0	0	0	1	
P15	17:23:08.252	72	383	1	0	1	0	0	0	1	
P15	17:23:08.715	73	263	1	0	0	1	0	0	0	
P15	17:23:09.051	74	210	1	0	1	0	0	0	1	
P15	17:23:09.341	75	220	1	1	0	0	0	0	0	
P15	17:23:09.628	76	107	1	1	0	0	0	0	0	
P15	17:23:09.811	77	147	1	1	0	0	0	0	0	
P15	17:23:10.051	78	297	1	0	1	0	0	1	0	
P15	17:23:10.385	79	237	1	0	1	0	0	1	0	
P15	17:23:10.688	80	100	1	0	1	0	1	0	0	
P15	17:23:10.898	81	250	1	0	1	0	1	0	0	
P15	17:23:11.225	82	163	1	0	1	0	0	1	0	
P15	17:23:11.451	83	497	1	0	1	0	0	0	1	
P15	17:23:12.058	84	360	1	0	1	0	0	0	1	
P15	17:23:12.461	85	357	1	0	1	0	0	0	1	
P15	17:23:12.874	86	203	1	0	1	0	0	1	0	
P15	17:23:13.171	87	130	1	0	1	0	1	0	0	
P15	17:23:13.334	88	357	1	0	1	0	1	0	0	
P15	17:23:13.761	89	210	1	0	1	0	0	1	0	
P15	17:23:14.047	90	597	1	0	1	0	0	0	1	
P15	17:23:14.697	91	147	1	0	1	0	0	0	1	
P15	17:23:14.847	92	203	1	0	1	0	0	0	1	
P15	17:23:15.131	93	97	1	0	0	0	0	0	0	
P15	17:23:15.277	94	140	1	1	0	0	0	0	0	
P15	17:23:15.487	95	213	1	1	0	0	0	0	0	
P15	17:23:15.847	96	237	1	0	1	0	0	0	1	
P15	17:23:16.124	97	143	1	0	1	0	0	0	1	
P15	17:23:16.444	98	637	1	0	1	0	0	0	1	
P15	17:23:17.157	99	150	1	0	0	1	0	0	0	
P15	17:23:17.384	100	247	1	0	1	0	0	0	1	
P15	17:23:17.710	101	97	1	0	0	1	0	0	0	
P15	17:23:17.987	102	143	1	0	0	1	0	0	0	
P15	17:23:18.207	103	190	1	0	1	0	0	0	1	
P15	17:23:18.470	104	230	1	0	1	0	0	0	1	
P15	17:23:18.804	105	330	1	0	1	0	0	1	0	
P15	17:23:19.213	106	260	1	0	1	0	0	0	1	
P15	17:23:19.500	107	617	1	0	1	0	0	0	1	
P15	17:23:20.187	108	280	1	0	1	0	0	0	1	
P15	17:23:20.507	109	360	1	0	1	0	0	0	1	
P15	17:23:20.906	110	373	1	0	1	0	0	1	0	
P15	17:23:21.773	111	150	1	0	0	1	0	0	0	
P15	17:23:22.000	112	127	1	0	1	0	0	0	0	
P15	17:23:22.190	113	213	1	1	0	0	0	0	0	
P15	17:23:22.480	114	280	1	1	0	0	0	0	0	
P15	17:23:22.836	115	97	1	0	1	0	0	0	1	
P15	17:23:22.936	116	510	1	0	1	0	0	0	1	
P15	17:23:23.479	117	143	1	0	1	0	0	0	0	
P15	17:23:23.759	118	297	1	0	1	0	0	0	1	
